open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1710895080000,33.438,33.650,33.378,33.618,7757.9,1710895139999,259837.0985,2242,4099.5,137391.9473,0
1710895140000,33.596,33.601,33.346,33.473,6052.8,1710895199999,202390.9186,1442,2814.4,94086.3056,0
1710895200000,33.462,33.605,33.431,33.499,4210.8,1710895259999,141045.0806,1175,2613.7,87549.1416,0
1710895260000,33.502,33.506,33.281,33.385,5600.0,1710895319999,186914.0220,1257,2843.6,94838.1111,0
1710895320000,33.375,33.377,33.261,33.271,3225.4,1710895379999,107477.0423,911,1480.2,49323.5898,0
1710895380000,33.271,33.502,33.203,33.434,4983.9,1710895439999,166127.6851,1382,2337.7,77949.1089,0
1710895440000,33.431,33.597,33.337,33.444,3695.5,1710895499999,123708.6518,1027,2158.2,72262.8321,0
1710895500000,33.439,33.509,33.333,33.459,3682.5,1710895559999,123082.9285,1160,1564.7,52300.0495,0
1710895560000,33.467,33.469,33.188,33.253,5597.3,1710895619999,186321.6250,1464,2508.8,83512.9632,0
1710895620000,33.240,33.359,33.153,33.334,5620.9,1710895679999,186838.9305,1470,2934.9,97602.7616,0
1710895680000,33.330,33.341,33.222,33.243,2660.3,1710895739999,88485.0529,837,867.4,28853.7550,0
1710895740000,33.241,33.253,32.966,32.987,4606.2,1710895799999,152419.4572,1109,817.6,27051.8670,0
1710895800000,32.991,33.049,32.785,32.906,8560.3,1710895859999,281764.3293,1758,2414.7,79559.3437,0
1710895860000,32.907,32.934,32.827,32.912,2973.8,1710895919999,97790.5727,961,1473.4,48462.9409,0
1710895920000,32.910,33.107,32.891,33.101,2044.0,1710895979999,67386.0723,621,1382.5,45572.8223,0
1710895980000,33.104,33.190,33.000,33.137,4105.6,1710896039999,135863.1866,1031,2355.3,77961.7698,0
1710896040000,33.136,33.333,33.134,33.314,2087.1,1710896099999,69405.1715,750,1295.1,43087.0980,0
1710896100000,33.317,33.453,33.278,33.437,2770.0,1710896159999,92472.9458,750,1984.1,66265.4882,0
1710896160000,33.443,33.614,33.427,33.525,4806.2,1710896219999,161204.8557,952,2598.5,87159.6044,0
1710896220000,33.522,33.561,33.447,33.469,2650.3,1710896279999,88738.4891,726,840.7,28152.9475,0
1710896280000,33.477,33.565,33.308,33.541,5749.5,1710896339999,192227.5407,1127,2255.6,75387.9502,0
1710896340000,33.536,33.777,33.523,33.661,6229.0,1710896399999,209780.8605,1638,3398.5,114476.7470,0
1710896400000,33.658,33.686,33.363,33.443,5886.1,1710896459999,197181.2126,1590,2374.9,79512.3080,0
1710896460000,33.441,33.441,33.240,33.306,5877.6,1710896519999,195986.9959,1133,1412.8,47063.7473,0
1710896520000,33.305,33.403,33.258,33.294,6089.3,1710896579999,203059.2030,956,1963.0,65432.9917,0
1710896580000,33.298,33.303,33.131,33.151,4496.3,1710896639999,149288.9347,1045,1882.6,62526.1276,0
1710896640000,33.145,33.148,33.019,33.084,3835.0,1710896699999,126867.7369,983,1254.1,41483.7796,0
1710896700000,33.085,33.131,33.034,33.072,2835.2,1710896759999,93763.2441,830,1464.8,48446.2191,0
1710896760000,33.073,33.084,32.917,32.925,5212.0,1710896819999,171967.6295,1472,1893.6,62474.9382,0
1710896820000,32.926,33.032,32.863,32.998,4452.7,1710896879999,146643.4139,1319,2687.9,88526.8433,0
1710896880000,32.997,32.997,32.782,32.890,4008.4,1710896939999,131754.5309,1038,1219.9,40113.1977,0
1710896940000,32.892,32.919,32.790,32.900,6862.8,1710896999999,225410.6578,1181,4227.7,138879.5304,0
1710897000000,32.899,32.984,32.867,32.893,2544.7,1710897059999,83763.6517,880,1141.0,37568.9967,0
1710897060000,32.894,32.917,32.734,32.743,4809.6,1710897119999,157853.2835,1186,1888.1,61969.1668,0
1710897120000,32.741,32.839,32.713,32.797,2150.0,1710897179999,70471.4871,796,817.6,26802.5053,0
1710897180000,32.792,32.792,32.660,32.684,3062.3,1710897239999,100153.9316,783,1760.9,57590.4154,0
1710897240000,32.685,32.742,32.596,32.676,3424.0,1710897299999,111851.7775,824,1369.4,44751.6713,0
1710897300000,32.688,32.743,32.603,32.653,2184.0,1710897359999,71381.2337,588,791.8,25881.9003,0
1710897360000,32.655,32.705,32.563,32.585,1744.4,1710897419999,56953.4825,576,636.8,20789.7160,0
1710897420000,32.578,32.622,32.507,32.521,1412.5,1710897479999,46007.4446,625,549.4,17901.0257,0
1710897480000,32.520,32.549,32.457,32.482,1804.5,1710897539999,58641.6691,562,700.5,22766.7528,0
1710897540000,32.483,32.517,32.419,32.503,3349.7,1710897599999,108766.3879,801,1435.8,46629.1458,0
1710897600000,32.512,32.529,32.445,32.462,2386.0,1710897659999,77517.7869,752,1027.6,33392.1729,0
1710897660000,32.477,32.497,32.356,32.356,2064.5,1710897719999,66965.3509,786,700.7,22735.0273,0
1710897720000,32.355,32.506,32.283,32.493,3426.5,1710897779999,110960.4974,1022,1666.6,53986.7316,0
1710897780000,32.500,32.539,32.352,32.352,3703.6,1710897839999,120246.5832,911,1546.5,50196.8065,0
1710897840000,32.358,32.463,32.352,32.402,1945.5,1710897899999,63049.9478,765,1086.5,35210.4675,0
1710897900000,32.408,32.413,32.249,32.326,2767.0,1710897959999,89419.4436,950,997.6,32242.2216,0
1710897960000,32.329,32.332,32.198,32.239,1705.9,1710898019999,55028.2978,702,691.6,22301.4860,0
1710898020000,32.236,32.404,32.168,32.382,4049.2,1710898079999,130779.7547,1076,1939.0,62665.1365,0
1710898080000,32.380,32.549,32.380,32.489,1919.4,1710898139999,62356.1364,764,1289.7,41905.1550,0
1710898140000,32.494,32.760,32.490,32.726,3525.6,1710898199999,115265.5088,1026,2356.3,77025.5546,0
1710898200000,32.730,32.894,32.675,32.684,4649.1,1710898259999,152478.3975,1312,2438.1,79945.5424,0
1710898260000,32.676,32.724,32.584,32.590,3238.0,1710898319999,105734.9939,1011,1696.2,55376.0398,0
1710898320000,32.592,32.620,32.441,32.442,1598.6,1710898379999,52012.8305,671,347.6,11319.7888,0
1710898380000,32.445,32.477,32.275,32.461,3626.9,1710898439999,117346.6871,1046,1455.7,47108.5809,0
1710898440000,32.465,32.465,32.301,32.340,1863.9,1710898499999,60321.2745,740,742.2,24026.2893,0
1710898500000,32.340,32.387,32.269,32.382,1661.7,1710898559999,53723.1763,692,851.4,27527.4853,0
1710898560000,32.385,32.427,32.321,32.367,1680.2,1710898619999,54414.8962,616,542.0,17554.7157,0
1710898620000,32.373,32.427,32.308,32.381,1179.0,1710898679999,38152.6316,487,515.3,16677.3342,0
1710898680000,32.381,32.435,32.319,32.334,1365.7,1710898739999,44214.6163,670,470.4,15232.2468,0
1710898740000,32.335,32.338,32.236,32.290,1283.1,1710898799999,41432.4299,513,529.7,17105.3315,0
1710898800000,32.293,32.330,32.199,32.211,1419.0,1710898859999,45768.2321,660,557.2,17971.8457,0
1710898860000,32.207,32.221,32.012,32.059,6594.4,1710898919999,211929.3730,1376,1180.8,37955.3059,0
1710898920000,32.058,32.185,32.030,32.158,2995.0,1710898979999,96120.0341,815,1516.5,48658.5213,0
1710898980000,32.161,32.216,32.089,32.197,2104.9,1710899039999,67683.1407,780,1068.7,34356.5877,0
1710899040000,32.199,32.284,32.034,32.104,5359.1,1710899099999,172104.3445,919,1000.6,32201.0378,0
1710899100000,32.102,32.492,32.072,32.432,2666.3,1710899159999,86176.2936,1030,1552.8,50167.1945,0
1710899160000,32.428,32.514,32.401,32.418,1996.9,1710899219999,64796.6920,735,1228.5,39859.6462,0
1710899220000,32.424,32.623,32.424,32.614,1934.5,1710899279999,62910.6852,760,1061.8,34536.9779,0
1710899280000,32.615,32.666,32.470,32.495,1736.9,1710899339999,56564.2071,741,585.3,19073.6833,0
1710899340000,32.492,32.495,32.319,32.337,1509.2,1710899399999,48860.9643,551,715.4,23160.2919,0
1710899400000,32.336,32.495,32.298,32.469,1067.1,1710899459999,34563.2972,514,445.8,14442.4098,0
1710899460000,32.470,32.536,32.364,32.412,1623.1,1710899519999,52702.9533,618,688.9,22373.9701,0
1710899520000,32.407,32.408,32.184,32.188,1501.9,1710899579999,48486.9340,531,667.3,21549.2772,0
1710899580000,32.185,32.187,32.109,32.120,1111.6,1710899639999,35731.6612,369,505.1,16235.5406,0
1710899640000,32.123,32.213,32.050,32.192,1611.6,1710899699999,51784.3949,584,964.0,30980.2098,0
1710899700000,32.198,32.360,32.189,32.334,1539.2,1710899759999,49702.1363,480,732.1,23638.9538,0
1710899760000,32.333,32.382,32.234,32.292,2073.6,1710899819999,67003.4736,542,725.2,23433.2866,0
1710899820000,32.293,32.293,32.130,32.146,1091.6,1710899879999,35125.6311,433,610.3,19634.7293,0
1710899880000,32.146,32.146,32.002,32.065,2325.9,1710899939999,74555.5930,647,582.8,18684.5004,0
1710899940000,32.066,32.101,32.025,32.080,1157.0,1710899999999,37096.1013,488,481.1,15427.5872,0
1710900000000,32.082,32.130,31.914,31.948,7538.3,1710900059999,241643.3594,1406,2062.4,66086.5854,0
1710900060000,31.948,32.051,31.908,31.982,2234.3,1710900119999,71481.2557,699,838.7,26832.6696,0
1710900120000,31.985,32.146,31.966,32.073,1587.1,1710900179999,50884.8541,635,999.8,32056.3672,0
1710900180000,32.064,32.402,32.031,32.389,6766.6,1710900239999,218096.9116,1536,4649.5,149801.6176,0
1710900240000,32.390,32.534,32.387,32.423,7262.3,1710900299999,235675.1550,1417,1713.9,55616.1186,0
1710900300000,32.430,32.615,32.406,32.557,2319.9,1710900359999,75490.0652,823,1488.9,48453.0883,0
1710900360000,32.556,32.575,32.290,32.327,3350.3,1710900419999,108549.2451,855,1663.6,53876.5752,0
1710900420000,32.324,32.416,32.315,32.416,1443.1,1710900479999,46697.7060,454,738.4,23896.4935,0
1710900480000,32.416,32.440,32.196,32.196,1853.0,1710900539999,59959.3468,561,602.9,19529.5324,0
1710900540000,32.198,32.261,32.143,32.250,2685.8,1710900599999,86426.0558,714,1145.9,36873.5419,0
1710900600000,32.241,32.420,32.236,32.412,1317.5,1710900659999,42582.3845,531,761.0,24597.8320,0
1710900660000,32.417,32.493,32.390,32.468,1867.7,1710900719999,60572.3779,627,1099.2,35651.1618,0
1710900720000,32.466,32.536,32.440,32.516,2193.6,1710900779999,71241.0736,622,855.6,27789.2232,0
1710900780000,32.505,32.557,32.377,32.462,1813.8,1710900839999,58854.8919,577,858.2,27846.5730,0
1710900840000,32.462,32.606,32.436,32.580,749.4,1710900899999,24393.9008,310,418.9,13635.1413,0
1710900900000,32.573,32.608,32.425,32.432,2243.1,1710900959999,72982.1664,627,837.4,27257.5761,0
1710900960000,32.426,32.429,32.130,32.195,3755.4,1710901019999,121084.5019,856,1302.8,42008.0997,0
1710901020000,32.195,32.314,32.172,32.296,1032.2,1710901079999,33273.7744,497,446.8,14403.5298,0
1710901080000,32.296,32.304,32.252,32.259,795.1,1710901139999,25663.6471,283,247.4,7985.8047,0
1710901140000,32.268,32.525,32.264,32.525,2041.0,1710901199999,66113.9478,566,1387.1,44896.4114,0
1710901200000,32.516,32.703,32.493,32.568,4439.9,1710901259999,144663.6500,1302,2416.6,78728.4167,0
1710901260000,32.565,32.674,32.429,32.436,4158.3,1710901319999,135337.6817,934,1974.5,64284.8572,0
1710901320000,32.435,32.483,32.276,32.276,3392.2,1710901379999,109919.0909,722,1427.8,46305.9885,0
1710901380000,32.276,32.396,32.243,32.363,1708.8,1710901439999,55217.3876,518,998.7,32269.3618,0
1710901440000,32.362,32.363,32.270,32.289,1223.0,1710901499999,39514.3088,431,396.8,12818.1972,0
1710901500000,32.284,32.477,32.270,32.443,1047.0,1710901559999,33916.1712,533,381.6,12357.0803,0
1710901560000,32.445,32.542,32.384,32.441,1092.0,1710901619999,35444.0842,432,577.6,18739.7905,0
1710901620000,32.437,32.441,32.203,32.236,2501.6,1710901679999,80835.9512,622,1220.8,39422.2615,0
1710901680000,32.229,32.302,32.202,32.264,3548.7,1710901739999,114391.8697,673,1310.0,42217.5637,0
1710901740000,32.268,32.380,32.261,32.283,2075.7,1710901799999,67078.2792,519,785.4,25382.2350,0
1710901800000,32.281,32.371,32.184,32.227,3372.7,1710901859999,108898.5205,758,1577.4,50939.9409,0
1710901860000,32.214,32.214,32.012,32.050,2092.8,1710901919999,67147.4569,643,989.9,31758.1691,0
1710901920000,32.047,32.227,32.036,32.177,2873.4,1710901979999,92256.2746,845,1214.8,39013.3670,0
1710901980000,32.184,32.290,32.105,32.155,1216.9,1710902039999,39176.2216,525,641.3,20645.5410,0
1710902040000,32.152,32.165,32.023,32.141,1895.0,1710902099999,60836.0674,725,1055.5,33890.7998,0
1710902100000,32.132,32.163,32.023,32.123,1521.1,1710902159999,48799.8638,661,786.7,25240.3816,0
1710902160000,32.121,32.231,32.083,32.224,1389.5,1710902219999,44682.3556,524,841.7,27057.0112,0
1710902220000,32.223,32.279,32.117,32.117,2760.8,1710902279999,88925.4978,758,1553.7,50060.1313,0
1710902280000,32.112,32.213,32.097,32.126,1077.2,1710902339999,34629.0695,441,467.7,15037.6307,0
1710902340000,32.113,32.339,32.094,32.324,1468.6,1710902399999,47317.5826,582,880.7,28398.7767,0
1710902400000,32.321,32.330,32.238,32.291,1635.9,1710902459999,52823.6831,524,668.3,21582.2360,0
1710902460000,32.288,32.308,32.165,32.201,1858.9,1710902519999,59876.1624,607,985.3,31735.3612,0
1710902520000,32.198,32.335,32.162,32.287,982.3,1710902579999,31681.7760,378,484.0,15610.3379,0
1710902580000,32.288,32.327,32.188,32.312,1388.8,1710902639999,44772.7989,448,905.4,29184.3876,0
1710902640000,32.312,32.361,32.270,32.274,779.1,1710902699999,25182.7958,252,299.3,9674.7285,0
1710902700000,32.266,32.410,32.246,32.337,1284.8,1710902759999,41552.5970,481,510.3,16502.2048,0
1710902760000,32.349,32.411,32.291,32.291,962.2,1710902819999,31116.8258,330,527.7,17063.3990,0
1710902820000,32.294,32.304,32.236,32.284,1096.8,1710902879999,35385.6447,313,469.3,15140.1675,0
1710902880000,32.282,32.370,32.234,32.336,1827.6,1710902939999,59071.0734,483,838.7,27103.4130,0
1710902940000,32.338,32.361,32.314,32.342,1156.3,1710902999999,37389.0423,378,658.3,21287.8191,0
1710903000000,32.346,32.402,32.222,32.248,1203.8,1710903059999,38893.6969,440,618.8,19988.3807,0
1710903060000,32.241,32.241,32.105,32.111,4148.5,1710903119999,133413.5389,798,2651.1,85258.2588,0
1710903120000,32.108,32.234,32.061,32.232,2239.3,1710903179999,71999.4061,598,799.9,25711.4034,0
1710903180000,32.232,32.254,32.168,32.222,1011.9,1710903239999,32599.9275,310,517.9,16684.4870,0
1710903240000,32.222,32.264,32.128,32.133,1307.5,1710903299999,42068.1381,390,454.6,14634.4612,0
1710903300000,32.132,32.174,32.092,32.097,906.7,1710903359999,29125.9901,358,418.6,13446.9600,0
1710903360000,32.102,32.126,31.967,32.055,3288.5,1710903419999,105375.0184,726,861.7,27613.9656,0
1710903420000,32.053,32.122,32.024,32.043,682.6,1710903479999,21887.2859,277,349.0,11191.0968,0
1710903480000,32.042,32.174,32.023,32.128,1175.5,1710903539999,37733.8873,385,722.6,23189.6581,0
1710903540000,32.125,32.163,32.108,32.135,298.9,1710903599999,9605.1166,147,190.5,6121.5604,0
1710903600000,32.135,32.298,32.135,32.294,1674.8,1710903659999,53957.7174,518,955.2,30772.5104,0
1710903660000,32.281,32.315,32.253,32.254,866.7,1710903719999,27975.8628,301,484.9,15652.3287,0
1710903720000,32.248,32.400,32.222,32.362,1364.8,1710903779999,44092.7335,496,674.9,21801.3072,0
1710903780000,32.359,32.433,32.359,32.362,1149.7,1710903839999,37260.6227,297,489.1,15849.8020,0
1710903840000,32.362,32.362,32.263,32.327,1215.7,1710903899999,39281.4534,442,665.2,21495.1040,0
1710903900000,32.325,32.326,32.240,32.291,1606.9,1710903959999,51854.1448,407,840.9,27132.2193,0
1710903960000,32.295,32.474,32.291,32.396,1582.9,1710904019999,51284.9449,483,648.1,20994.7547,0
1710904020000,32.396,32.398,32.332,32.343,1656.4,1710904079999,53590.2194,467,684.8,22159.8023,0
1710904080000,32.343,32.349,32.203,32.235,2374.5,1710904139999,76631.0543,583,1195.5,38554.7873,0
1710904140000,32.234,32.267,32.124,32.140,3190.4,1710904199999,102674.9791,581,706.9,22749.7710,0
1710904200000,32.141,32.200,32.113,32.173,1374.4,1710904259999,44195.6342,453,690.1,22191.7018,0
1710904260000,32.166,32.262,32.123,32.231,1790.8,1710904319999,57662.3520,491,1108.7,35695.6094,0
1710904320000,32.230,32.327,32.193,32.219,1598.1,1710904379999,51545.1388,409,871.3,28103.3259,0
1710904380000,32.218,32.219,32.029,32.077,3763.9,1710904439999,120828.1729,692,1147.2,36820.1806,0
1710904440000,32.073,32.113,32.039,32.083,558.1,1710904499999,17902.8488,222,344.1,11039.4003,0
1710904500000,32.085,32.097,32.025,32.038,1291.2,1710904559999,41400.6159,427,415.1,13310.9141,0
1710904560000,32.032,32.076,31.956,32.035,2748.9,1710904619999,87991.3187,658,1262.0,40412.8792,0
1710904620000,32.032,32.063,32.006,32.040,595.5,1710904679999,19080.4386,193,242.6,7774.5658,0
1710904680000,32.047,32.186,32.029,32.181,1655.3,1710904739999,53125.6877,532,1257.3,40359.5430,0
1710904740000,32.182,32.255,32.182,32.248,564.2,1710904799999,18185.9512,293,244.9,7893.2766,0
1710904800000,32.248,32.270,32.209,32.259,522.2,1710904859999,16836.2410,248,306.1,9868.5818,0
1710904860000,32.258,32.389,32.249,32.316,2545.6,1710904919999,82306.3984,603,1450.5,46898.0712,0
1710904920000,32.314,32.356,32.284,32.313,1024.4,1710904979999,33101.4414,332,594.6,19210.4038,0
1710904980000,32.321,32.438,32.321,32.414,1146.4,1710905039999,37147.5296,393,872.1,28262.1766,0
1710905040000,32.408,32.459,32.351,32.363,1524.0,1710905099999,49374.3291,432,315.7,10228.0674,0
1710905100000,32.358,32.416,32.348,32.366,1147.4,1710905159999,37154.4308,338,373.4,12092.6070,0
1710905160000,32.364,32.446,32.289,32.312,2068.1,1710905219999,66946.3889,458,615.2,19913.8367,0
1710905220000,32.314,32.316,32.194,32.230,1074.1,1710905279999,34634.8800,278,367.2,11837.1458,0
1710905280000,32.230,32.264,32.170,32.176,951.8,1710905339999,30660.0356,296,188.8,6084.5751,0
1710905340000,32.187,32.362,32.160,32.347,2022.1,1710905399999,65296.5162,421,1765.5,57028.5942,0
1710905400000,32.351,32.377,32.213,32.235,1849.2,1710905459999,59703.6520,544,1057.9,34154.9212,0
1710905460000,32.235,32.421,32.227,32.330,2728.2,1710905519999,88213.8834,500,1592.1,51466.9101,0
1710905520000,32.330,32.386,32.277,32.371,1378.3,1710905579999,44566.0704,401,842.3,27234.0937,0
1710905580000,32.366,32.440,32.352,32.368,1339.3,1710905639999,43403.4064,330,486.7,15770.7186,0
1710905640000,32.367,32.404,32.246,32.275,1097.0,1710905699999,35446.0488,350,689.3,22268.0753,0
1710905700000,32.287,32.287,32.197,32.218,933.9,1710905759999,30103.9371,321,314.7,10145.0772,0
1710905760000,32.220,32.276,32.166,32.257,1381.9,1710905819999,44520.5338,358,362.4,11682.2947,0
1710905820000,32.252,32.323,32.242,32.300,600.1,1710905879999,19372.9080,270,421.6,13609.5474,0
1710905880000,32.301,32.358,32.253,32.268,836.8,1710905939999,27025.9509,243,256.7,8292.0744,0
1710905940000,32.271,32.287,32.212,32.245,1198.7,1710905999999,38657.2143,341,586.7,18921.3670,0
1710906000000,32.252,32.282,32.184,32.188,227.1,1710906059999,7319.0871,157,88.8,2861.2070,0
1710906060000,32.183,32.236,32.174,32.225,828.0,1710906119999,26670.7710,234,243.5,7841.6295,0
1710906120000,32.218,32.227,32.163,32.164,407.4,1710906179999,13112.8978,140,146.4,4713.5230,0
1710906180000,32.160,32.177,32.110,32.125,916.5,1710906239999,29455.9358,244,467.1,15012.8560,0
1710906240000,32.123,32.123,31.908,31.922,3038.5,1710906299999,97219.5395,719,558.8,17879.4502,0
1710906300000,31.921,32.077,31.905,32.022,2879.9,1710906359999,92094.5578,931,1671.9,53473.8237,0
1710906360000,32.034,32.067,31.890,31.925,2039.4,1710906419999,65214.9650,689,1033.4,33067.9087,0
1710906420000,31.919,31.950,31.886,31.910,1793.7,1710906479999,57268.3871,466,873.2,27877.9770,0
1710906480000,31.915,31.921,31.876,31.918,1537.8,1710906539999,49049.2104,383,814.4,25976.3649,0
1710906540000,31.918,31.924,31.865,31.892,3667.6,1710906599999,116946.4229,687,2253.9,71861.1795,0
1710906600000,31.895,31.920,31.867,31.891,1857.0,1710906659999,59221.6773,652,672.8,21459.3336,0
1710906660000,31.892,31.919,31.860,31.881,1781.4,1710906719999,56813.2813,525,682.1,21754.7653,0
1710906720000,31.881,31.897,31.849,31.882,1967.5,1710906779999,62710.6159,507,917.2,29240.7466,0
1710906780000,31.879,31.938,31.861,31.936,1695.0,1710906839999,54049.4999,576,1014.7,32360.7004,0
1710906840000,31.934,31.934,31.872,31.900,1057.0,1710906899999,33711.6858,426,612.0,19520.0005,0
1710906900000,31.897,31.918,31.647,31.653,4894.9,1710906959999,155534.6998,1099,1596.0,50714.2064,0
1710906960000,31.651,31.852,31.651,31.852,3934.7,1710907019999,124828.4813,1124,2195.3,69645.3267,0
1710907020000,31.853,31.858,31.540,31.604,3581.5,1710907079999,113205.8895,1009,1642.4,51903.7573,0
1710907080000,31.619,31.678,31.526,31.526,3375.8,1710907139999,106673.8374,1190,1553.1,49091.8228,0
1710907140000,31.529,31.660,31.513,31.644,2045.8,1710907199999,64612.6459,803,1086.5,34322.7336,0
1710907200000,31.653,31.783,31.600,31.772,2911.2,1710907259999,92243.7655,809,1353.9,42913.1707,0
1710907260000,31.764,31.976,31.763,31.948,2452.0,1710907319999,78230.9749,730,1682.3,53678.8694,0
1710907320000,31.952,32.096,31.876,32.024,2965.3,1710907379999,94900.2098,884,1945.7,62296.6842,0
1710907380000,32.025,32.050,31.973,32.032,1441.3,1710907439999,46143.0872,525,736.6,23580.8290,0
1710907440000,32.035,32.089,31.929,32.036,1336.4,1710907499999,42776.8735,453,502.6,16086.4994,0
1710907500000,32.046,32.062,31.841,31.913,2243.6,1710907559999,71681.8409,579,851.5,27191.9247,0
1710907560000,31.913,31.928,31.584,31.687,7615.0,1710907619999,241397.2372,1416,3098.5,98186.9917,0
1710907620000,31.690,31.738,31.591,31.646,3163.7,1710907679999,100140.6949,752,1350.7,42762.2364,0
1710907680000,31.643,31.902,31.630,31.897,1825.7,1710907739999,57977.2965,629,1147.2,36429.4336,0
1710907740000,31.895,32.124,31.893,32.111,2723.8,1710907799999,87281.1231,851,1565.6,50155.5009,0
1710907800000,32.111,32.126,32.006,32.025,1945.6,1710907859999,62373.1255,747,956.2,30656.6069,0
1710907860000,32.021,32.030,31.879,31.885,2467.9,1710907919999,78847.6598,691,1513.1,48338.7483,0
1710907920000,31.887,31.900,31.795,31.824,1513.6,1710907979999,48198.0300,435,598.5,19064.6320,0
1710907980000,31.820,31.863,31.796,31.844,1108.3,1710908039999,35273.9863,322,467.4,14879.6874,0
1710908040000,31.843,31.884,31.816,31.831,569.0,1710908099999,18123.8774,259,226.8,7225.1390,0
1710908100000,31.821,31.821,31.669,31.686,1055.9,1710908159999,33511.6629,375,357.6,11344.9034,0
1710908160000,31.686,31.839,31.686,31.827,2079.0,1710908219999,66034.3307,551,617.8,19620.8128,0
1710908220000,31.821,31.887,31.813,31.881,5840.5,1710908279999,186206.0382,516,5222.2,166508.3278,0
1710908280000,31.881,31.887,31.817,31.886,1022.8,1710908339999,32593.2281,416,350.9,11183.6283,0
1710908340000,31.874,31.887,31.836,31.878,1328.1,1710908399999,42334.8298,377,846.1,26974.6749,0
1710908400000,31.876,31.881,31.815,31.831,1181.9,1710908459999,37634.6339,397,351.0,11176.0054,0
1710908460000,31.829,31.837,31.691,31.734,2972.1,1710908519999,94370.8322,651,1470.5,46684.1359,0
1710908520000,31.736,31.789,31.658,31.729,2799.9,1710908579999,88785.5166,577,975.8,30936.2510,0
1710908580000,31.728,31.783,31.626,31.641,1372.5,1710908639999,43502.7131,449,665.3,21096.9919,0
1710908640000,31.639,31.652,31.513,31.559,2004.4,1710908699999,63291.9707,585,745.7,23555.4546,0
1710908700000,31.570,31.720,31.515,31.693,2338.9,1710908759999,73865.1155,878,1295.0,40900.7707,0
1710908760000,31.690,31.733,31.593,31.668,2781.3,1710908819999,88059.0141,774,1023.1,32395.0738,0
1710908820000,31.661,31.671,31.497,31.520,3668.5,1710908879999,115851.4023,692,1174.1,37087.5663,0
1710908880000,31.506,31.576,31.488,31.518,1416.1,1710908939999,44635.2132,362,649.0,20456.1652,0
1710908940000,31.518,31.593,31.487,31.578,1490.2,1710908999999,47002.7410,360,722.5,22801.7059,0
1710909000000,31.572,31.595,31.368,31.396,3015.0,1710909059999,94934.5545,735,1477.7,46552.9851,0
1710909060000,31.396,31.650,31.386,31.605,4589.1,1710909119999,144484.7818,1022,2545.7,80182.0388,0
1710909120000,31.612,31.646,31.454,31.500,2281.1,1710909179999,71932.7785,644,1153.5,36386.8677,0
1710909180000,31.503,31.524,31.410,31.420,1659.4,1710909239999,52204.2499,511,647.5,20377.3477,0
1710909240000,31.417,31.431,31.200,31.314,5455.0,1710909299999,170736.3355,1080,1959.3,61377.1183,0
1710909300000,31.319,31.383,31.230,31.323,3044.4,1710909359999,95317.4864,944,1534.2,48028.1136,0
1710909360000,31.323,31.331,31.193,31.224,2336.9,1710909419999,73025.2513,855,1175.8,36746.6571,0
1710909420000,31.231,31.384,31.231,31.298,3036.6,1710909479999,95119.1040,908,1374.1,43024.6248,0
1710909480000,31.269,31.333,31.133,31.333,2798.9,1710909539999,87313.1072,801,1435.4,44788.4523,0
1710909540000,31.325,31.447,31.270,31.443,1651.6,1710909599999,51790.5206,603,1012.9,31766.6434,0
1710909600000,31.439,31.525,31.387,31.407,1837.7,1710909659999,57827.3755,627,1253.4,39443.3584,0
1710909660000,31.423,31.511,31.385,31.405,835.8,1710909719999,26270.4936,443,439.6,13819.2281,0
1710909720000,31.400,31.503,31.393,31.491,1110.7,1710909779999,34936.1202,324,376.9,11851.8319,0
1710909780000,31.494,31.545,31.366,31.374,1153.9,1710909839999,36312.2848,428,570.5,17959.1014,0
1710909840000,31.377,31.377,31.255,31.362,949.6,1710909899999,29732.6040,426,493.4,15451.3097,0
1710909900000,31.361,31.406,31.294,31.391,1816.5,1710909959999,56930.1660,667,1010.0,31661.0774,0
1710909960000,31.391,31.458,31.298,31.458,1348.9,1710910019999,42357.9215,496,741.1,23268.1525,0
1710910020000,31.456,31.523,31.365,31.376,1176.5,1710910079999,37016.6713,417,622.4,19587.4905,0
1710910080000,31.374,31.423,31.313,31.351,780.3,1710910139999,24470.1509,419,365.3,11456.9153,0
1710910140000,31.343,31.416,31.337,31.364,952.1,1710910199999,29869.8948,397,459.3,14409.2203,0
1710910200000,31.379,31.442,31.277,31.290,2423.5,1710910259999,76046.2017,475,938.6,29456.5264,0
1710910260000,31.287,31.322,31.155,31.162,1170.8,1710910319999,36575.3602,493,386.6,12085.1994,0
1710910320000,31.171,31.287,31.142,31.287,2306.5,1710910379999,72040.2040,577,925.0,28893.6361,0
1710910380000,31.285,31.316,31.232,31.310,1298.1,1710910439999,40593.1335,438,571.2,17867.4808,0
1710910440000,31.316,31.357,31.269,31.284,716.4,1710910499999,22435.2103,326,273.6,8568.4643,0
1710910500000,31.285,31.398,31.285,31.368,699.0,1710910559999,21907.6928,284,407.9,12779.2185,0
1710910560000,31.362,31.427,31.330,31.342,658.2,1710910619999,20646.8116,286,166.4,5222.3491,0
1710910620000,31.342,31.399,31.325,31.395,629.5,1710910679999,19743.1714,263,383.8,12037.8775,0
